Date,Income/Expenses,Category,Memo,Amount
15/05/2019,Expenses,Gift,,-27
15/05/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.7
14/05/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-2.8
14/05/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.7
13/05/2019,Expenses,Food,"Noodle @Kampoeng, SIM, Clementi",-5
13/05/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.2
13/05/2019,Expenses,Groceries,"Sunshine's HKD MT Bread @Fairprice Finest, Clementi Mall, Clementi",-2.7
12/05/2019,Expenses,Transportation,Top Up Ezlink Card,-50
12/05/2019,Expenses,Food,"Fried Rice @Holland Food Market, Holland Village",-4.5
12/05/2019,Expenses,Drinks,"Chocolate & Coffee @Coffee Bean & Tea Leaf, Holland Village",-8
11/05/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-2.8
11/05/2019,Expenses,Transportation,Grab from Nexus to Home,-9
11/05/2019,Expenses,Food,"Double Mc Spicy @Mc. Donald's, Beauty World Centre, Beauty World",-9
10/05/2019,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.7
10/05/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-2.8
09/05/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-4
09/05/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.2
08/05/2019,Expenses,Groceries,"Sunshine's HKD MT Bread @Fairprice Finest, Jewel Changi, Changi",-2.7
08/05/2019,Expenses,Drinks,"Honey Lemon @Foyer 2, Expo",-1.8
08/05/2019,Expenses,Food,"Chubby Burger @A&W, Jewel Changi, Changi",-11.1
08/05/2019,Expenses,Drinks,"Mineral Water @Buzz, Clementi",-1
08/05/2019,Expenses,Drinks,"Brown Sugar Deerioca @The Alley, Jewel Changi, Changi",-2.6
08/05/2019,Expenses,Food,"Truffle Chicken Burger @Burger King, Jewel Changi, Changi",-12.5
07/05/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.7
07/05/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-2.8
06/05/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-4
06/05/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-2.8
05/05/2019,Expenses,Snacks,"Sausage Bread @Coffee Bean & Tea Leaf, Holland Village",-2
05/05/2019,Expenses,Food,"Fried Rice @Holland Food Market, Holland Village",-4.5
05/05/2019,Expenses,Drinks,"Chocolate @Coffee Bean & Tea Leaf, Holland Village",-7
04/05/2019,Income,Cash Withdrawal,,200
04/05/2019,Expenses,Dessert,"Yogurt @Yolé, Wisma Atria, Orchard",-3
04/05/2019,Expenses,Food,"Fried Rice @Papa Ayam, 313 Somerset, Somerset",-11.5
04/05/2019,Expenses,Drinks,"Bubble Tea @Koi, 313 Somerset, Somerset",-1.8
04/05/2019,Expenses,Snacks,"Snacks @Old Chang Kee, Suntec City, Promenade",-2.5
03/05/2019,Expenses,Groceries,"Groceries @Cold Storage Jelita, Clementi",-5.3
03/05/2019,Expenses,Food,"Zinger Box @KFC, Jewel Changi, Changi",-9.5
03/05/2019,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.4
02/05/2019,Expenses,Food,"Noodle @Kampoeng, SIM, Clementi",-4.5
02/05/2019,Expenses,Transportation,Grab from Expo to SIM,-9.5
02/05/2019,Expenses,Food,"Mixed Rice @Foodfare, Clementi Mall, Clementi",-4.2
01/05/2019,Expenses,Food,"Fried Rice @Holland Food Market, Holland Village",-4.5
01/05/2019,Expenses,Drinks,"Chocolate @Coffee Bean & Tea Leaf, Holland Village",-11.3
01/05/2019,Expenses,Drinks,"Mineral Water @Fairprice Finest, Clementi Mall, Clementi",-0.7
01/05/2019,Expenses,Food,"Mixed Rice @Foodfare, Clementi Mall, Clementi",-4.4
01/05/2019,Income,Last Month's Balance,April's Balance,215.8
30/04/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.2
30/04/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.7
29/04/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.6
29/04/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.2
28/04/2019,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.4
27/04/2019,Expenses,Drinks,"Mineral Water @Fairprice Xtra, JEM, Jurong East",-1
27/04/2019,Expenses,Food,"Lunch @Yakun Kaya Toast, Clementi Mall, Clementi",-2.5
27/04/2019,Expenses,Food,"Hor Fun @Food Republic, Westgate, Jurong East",-6
26/04/2019,Expenses,Food,"Noodle @Kampoeng, SIM, Clementi",-4.5
26/04/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.2
25/04/2019,Expenses,Food,"Nasi Lemak Burger @Mc. Donald's, Clementi",-7.3
25/04/2019,Expenses,Movies,"Avengers: Endgame @WE Cinema, 321 Clementi, Clementi",-9.5
25/04/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.2
24/04/2019,Expenses,Food,"Zinger Meal @KFC, Clementi Mall, Clementi",-10.3
24/04/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.2
23/04/2019,Expenses,Food,"Popcorn Chicken @Kampoeng, SIM, Clementi",-5
23/04/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-2.8
22/04/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-4
22/04/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.2
21/04/2019,Income,Cash Withdrawal,,200
21/04/2019,Expenses,Food,"Mixed Rice @Foodfare, Clementi Mall, Clementi",-3.5
21/04/2019,Expenses,Groceries,"Milk @Fairprice, Dover",-5.3
21/04/2019,Expenses,Telephone,"Top Up Singtel Card @7-Eleven, Clementi",-10
20/04/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.7
20/04/2019,Expenses,Transportation,Top Up Ezlink Card,-50
20/04/2019,Expenses,Food,"Double Mc Spicy @Mc. Donald's, Clementi",-7.8
19/04/2019,Expenses,Food,"Crispy Chicken + Mc Flurry @Mc. Donald's, Jurong East",-8.8
19/04/2019,Expenses,Food,"Mini Wok @Food Republic, Westgate, Jurong East",-5.9
18/04/2019,Expenses,Food,"Japanese Food @Cook House, JEM, Jurong East",-5.5
18/04/2019,Expenses,Gift,,-6
18/04/2019,Expenses,Gift,,-7.9
18/04/2019,Expenses,Food,"Fried Rice @Foodfare, Clementi Mall, Clementi",-4.8
18/04/2019,Expenses,Groceries,"Bread + Peanut Butter @Fairprice Xtra, JEM, Jurong East",-6
17/04/2019,Expenses,Snacks,"Doughnut @Dunkin Donuts, City Sqaure Mall, Farrer Park",-1.9
17/04/2019,Expenses,Drinks,"Bubble Tea @Koi, City Square Mall, Farrer Park",-1.8
17/04/2019,Expenses,Snacks,"Mineral Water @Fairprice, City Square Mall, Farrer Park",-1
17/04/2019,Expenses,Food,"Prata @Bistro ABC, Geylang Bahru",-2.2
17/04/2019,Expenses,Food,"Zither Pack @KFC, City Square Mall, Farrer Park",-9.5
16/04/2019,Expenses,Snacks,"Mineral Water + Snacks @Shengshiong, Geylang Bahru",-2.3
16/04/2019,Expenses,Food,Mixed Rice @Geylang Bahru,-5
15/04/2019,Expenses,Dessert,"Ice Cream @Häagen-dazs, ION Orchard, Orchard",-10.5
15/04/2019,Expenses,Food,"Ayam Geprek @Papa Ayam, 313 Somerset, Somerset",-7.2
15/04/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-2.8
15/04/2019,Expenses,Gift,,-7.5
14/04/2019,Expenses,Food,"Crispy Chicken @Mc.Donald's, Jurong East",-4.5
14/04/2019,Income,Cash Withdrawal,,200
14/04/2019,Expenses,Drinks,"Double Chocolate @Coffee Bean & Tea Leaf, JEM, Jurong East",-4
13/04/2019,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.5
12/04/2019,Expenses,Groceries,"Sunshine's Jumbo Pack @Fairprice Finest, Clementi Mall, Clementi",-2.1
12/04/2019,Expenses,Food,"Mala Hot Soup @Kampoeng, SIM, Clementi",-5.2
12/04/2019,Expenses,Snacks,"Snacks @Food Clique, SIM, Clementi",-3.7
11/04/2019,Expenses,Food,"Noodle @Kampoeng, SIM, Clementi",-4.5
11/04/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.2
10/04/2019,Expenses,Food,"Noodle @Kampoeng, SIM, Clementi",-4.5
10/04/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-2.8
09/04/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.5
09/04/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.2
08/04/2019,Expenses,Food,"Chicken Bowl @Kampoeng, SIM, Clementi",-5
08/04/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-4
07/04/2019,Expenses,Groceries,"Sunshine's Bread + Mineral Water @Fairprice Xtra, JEM, Jurong East",-2.5
07/04/2019,Expenses,Food,"Mixed Rice @Food Republic, Westgate, Jurong East",-4.5
07/04/2019,Expenses,Drinks,"Coffee @Coffee Bean & Tea Leaf, JEM, Jurong East",-4.5
06/04/2019,Expenses,Food,"Bee Hoon @Foodfare, Clementi Mall, Clementi",-4.5
05/04/2019,Expenses,Food,"Japanese Food @Kampoeng, SIM, Clementi",-4.8
05/04/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-4
04/04/2019,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3
04/04/2019,Expenses,Haircut,Haircut @Dover,-10
04/04/2019,Expenses,Food,"Mixed Rice @Foodfare, Clementi Mall, Clementi",-3.5
04/04/2019,Expenses,Gift,,-5
04/04/2019,Expenses,Food,"Food @Yakun Kaya Toast, Clementi Mall, Clementi",-1.9
03/04/2019,Expenses,Drinks,"Chocolate + Cake @Coffee Bean & Tea Leaf, JEM, Jurong East",-7.8
03/04/2019,Expenses,Food,"Mixed Rice @Food Republic, Westgate, Jurong East",-4.5
03/04/2019,Income,Cash Withdrawal,,200
03/04/2019,Expenses,Transportation,Top Up Ezlink Card,-50
03/04/2019,Expenses,Food,"Mc Spicy @Mc. Donald's, JEM, Jurong East",-6.8
02/04/2019,Expenses,Food,"Sweet-Chilli Fish @Mc. Donald's, Shaw House, Orchard",-8
02/04/2019,Expenses,Clothing,"Clothing @Uniqlo, ION Orchard, Orchard",-14.9
01/04/2019,Expenses,Groceries,"Sunshine's HKD MT Bread @Cold Storage Jelita, Clementi",-2.7
01/04/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-4
01/04/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.2
01/04/2019,Income,Last Month's Balance,March's Balance,115.3
31/03/2019,Expenses,Food,"Japanese Food @Cook House, JEM, Jurong East",-5
31/03/2019,Expenses,Drinks,"Green Tea @Coffee Bean & Tea Leaf, JEM, Jurong East",-2.4
31/03/2019,Expenses,Drinks,"Chocolate @Coffee Bean & Tea Leaf, JEM, Jurong East",-4
30/03/2019,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.4
29/03/2019,Expenses,Food,"Noodle @Kampoeng, SIM, Clementi",-4.5
29/03/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.2
28/03/2019,Expenses,Groceries,"Gardenia's High Cal Bread + Truffles Bar @Cold Storage, Holland Village",-3.8
28/03/2019,Expenses,Food,"Sliced Pork Chop @Kampoeng, SIM, Clementi",-5
28/03/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-2.8
27/03/2019,Expenses,Food,"Mixed Rice @Cook House, JEM, Jurong East",-5.2
27/03/2019,Expenses,Snacks,"Muffin @Coffee Bean & Tea Leaf, JEM, Jurong East",-2.2
27/03/2019,Expenses,Drinks,"Chocolate @Coffee Bean & Tea Leaf, JEM, Jurong East",-4
27/03/2019,Expenses,Movies,"Us @Cathay Cinema, JEM, Jurong East",-7
27/03/2019,Expenses,Drinks,"Mineral Water @Fairprice Xtra, JEM, Jurong East",-0.7
27/03/2019,Expenses,Snacks,"Snacks @Tori-Q, JEM, Jurong East",-3.6
26/03/2019,Expenses,Food,"Japanese Food @Kampoeng, SIM, Clementi",-5.5
26/03/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.6
25/03/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.6
25/03/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-2.8
24/03/2019,Expenses,Dessert,"Mc Flurry @Mc. Donald 's, Clementi",-1.4
24/03/2019,Expenses,Food,"Mixed Rice @Foodfare, Clementi Mall, Clementi",-3.5
23/03/2019,Income,Cash Withdrawal,,100
23/03/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-4
23/03/2019,Expenses,Food,"Mala Hot Soup @Kampoeng, SIM, Clementi",-4.5
22/03/2019,Expenses,Food,"Noodle @Foodfare, Clementi Mall, Clementi",-4.5
22/03/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.7
21/03/2019,Expenses,Drinks,"Pocari Sweat @Fairprice Finest, Clementi Mall, Clementi",-0.6
21/03/2019,Expenses,Groceries,"Sunshine's ENRCH W/B @Fairprice Finest, Clementi Mall, Clementi",-2.1
21/03/2019,Expenses,Food,"Original Angus @Mc Donald's, Sentosa Island, Harbourfront",-7.8
21/03/2019,Expenses,Food,"Crispy Chicken @Mc. Donald's, Vivocity, Harbourfront",-4.8
21/03/2019,Expenses,Dessert,"Mc Flurry @Mc. Donald's, Sentosa Island, Harbourfront",-1.8
21/03/2019,Expenses,Telephone,"Top-Up Singtel SIM Card @7-Eleven, Sunset Way, Clementi",-10
21/03/2019,Expenses,Dessert,"Ice Cream @Udders, Beauty World",-3.8
20/03/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.7
20/03/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.7
19/03/2019,Expenses,Food,"Noodle @Kampoeng, SIM, Clementi",-4.5
19/03/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.7
18/03/2019,Expenses,Drinks,"Bubble Tea @Heytea, ION Orchard, Orchard",-2.7
18/03/2019,Expenses,Food,"Mala Hot Soup @Kampoeng, SIM, Clementi",-5.8
18/03/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-4.6
17/03/2019,Expenses,Food,"Crispy Chicken + Chocolate Chicken + Mc. Flurry @Mc. Donald's, Metropolis, Buona Vista",-10.6
17/03/2019,Expenses,Snacks,"Snacks @Cold Storage Jelita, Clementi",-3.5
17/03/2019,Expenses,Snacks,"Snacks @Cold Storage Jelita, Clementi",-3.3
16/03/2019,Expenses,Groceries,"Sunshine Bread @Fairprice Finest, Clementi Mall, Clementi",-2.4
16/03/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-4
16/03/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.2
15/03/2019,Expenses,Food,"Double Mc Spicy @Mc. Donald's, Gardnes by the Bay, Bayfront",-9.4
15/03/2019,Expenses,Snacks,"Doughnut @Flower Dome, Gardens by The Bay, Bayfront",-4.5
15/03/2019,Expenses,Entertainment,"Flower Dome Entry Pass @Gardens by The Bay, Bayfront",-10.8
15/03/2019,Expenses,Food,"Mixed Rice @Rasapura, Marina Bay Sands, Marina Bay",-9
15/03/2019,Expenses,Gift,,-15
14/03/2019,Expenses,Fruits,"Juice @Boost Juice Bars, Plaza Singapura, Dhoby Ghaut",-3
14/03/2019,Expenses,Gift,,-6
14/03/2019,Expenses,Transportation,Top Up Ezlink Card,-50
14/03/2019,Expenses,Food,"Noodle @Kopitiam, Plaza Singapura, Dhoby Ghaut",-4.8
14/03/2019,Expenses,Home,"Laundry Net @Daiso, Plaza Sjngapura, Dhoby Ghaut",-2
14/03/2019,Income,Cash Withdrawal,,200
14/03/2019,Expenses,Snacks,"Popcorn @Shaw Theatre, Shaw Plaza Balestier, Novena",-2.4
14/03/2019,Expenses,Movies,"Captain Marvel @Shaw Theatre, Shaw Plaza Balestier, Novena",-6.5
14/03/2019,Expenses,Snacks,"Snacks @Tori-Q & Old Chang Kee, ION Orchard, Orchard",-7
14/03/2019,Expenses,Gift,,-15
13/03/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.7
13/03/2019,Expenses,Food,"Dinner @IKEA, Alexandra, Queenstown",-10
12/03/2019,Expenses,Food,"Mala Hot Soup @Kampoeng, SIM, Clementi",-6
12/03/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.2
12/03/2019,Expenses,Gift,,-5.5
11/03/2019,Expenses,Groceries,"Groceries @Fairprice Finest, Clementi Mall, Clementi",-7.1
11/03/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-4
11/03/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.7
10/03/2019,Expenses,Others,,-30
10/03/2019,Expenses,Fruits,"Tomato @Cold Storage, Holland Village",-4
10/03/2019,Expenses,Snacks,"Brownies and Cookies @Cold Storage, Holland Village",-1.5
10/03/2019,Expenses,Food,"Mixed Rice @Foodfare, Dover",-3.9
10/03/2019,Expenses,Drinks,"Bubble Tea @Li-Ho, Star Vista, Buona Vista",-1
10/03/2019,Expenses,Drinks,"Mineral Water @Cold Storage, Star Vista, Buona Vista",-0.3
10/03/2019,Expenses,Food,"Pizza @Pezzo, Star Vista, Buona Vista",-6.9
09/03/2019,Expenses,Food,"Mixed Rice @Kopitiam, Vivo City, Harbourfront",-5.2
09/03/2019,Expenses,Food,"Pizza @Loui's Pizza, Universal Studio, Harbourfront",-10
09/03/2019,Expenses,Food,"Chicken Ham @Go-Stop, Clementi Mall, Clementi",-2.3
09/03/2019,Expenses,Food,"Breakfast @Yakun Kaya Toast, Clementi Mall, Clementi",-2.5
08/03/2019,Expenses,Fruits,"Juice @Boost Juice Bars, Holland Village",-3
08/03/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.7
08/03/2019,Expenses,Food,"Japanese Food @Food Republic, 313 Somerset, Somerset",-6.3
07/03/2019,Expenses,Drinks,"Mineral Water @Fairprice Xtra, JEM, Jurong East",-0.7
07/03/2019,Expenses,Snacks,"Kinderjoy Bueno @Fair Price Xtra, JEM, Jurong East",-1.9
07/03/2019,Expenses,Food,"Seafood Fried Rice @Cook House,  JEM, Jurong East",-5.8
07/03/2019,Expenses,Food,"Yakitori @Tori-Q, Clementi Mall, Clementi",-7.2
06/03/2019,Expenses,Drinks,"Lemon Boom @Heytea, ION Orchard, Orchard",-2.8
06/03/2019,Expenses,Food,"Salmon Pepper Rice @Food Opera, ION Orchard, Orchard",-8.2
06/03/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.3
05/03/2019,Expenses,Groceries,"Sunshine's HKD/MT Bread + Snacks + Small Milk @Fairprice Xtra, JEM, Jurong East",-5
05/03/2019,Expenses,Food,"Double Mc Spicy @Mc. Donald's, Jurong East",-10
05/03/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-4.1
04/03/2019,Expenses,Food,"Mala Hot Soup @Kampoeng, SIM, Clementi",-6.4
04/03/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.7
03/03/2019,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.8
03/03/2019,Expenses,Drinks,"Very Strawberry @Heytea, ION Orchard, Orchard",-4.3
03/03/2019,Expenses,Snacks,"Snacks @Old Chang Kee & Tori-Q, ION Orchard, Orchard",-5
02/03/2019,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.4
02/03/2019,Expenses,Home,"Bottle @Japan Home, Star Vista, Buona Vista",-1.8
02/03/2019,Income,Cash Withdrawal,,200
02/03/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.3
01/03/2019,Expenses,Food,"Popcorn Chicken @Kampoeng, SIM, Clementi",-5
01/03/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-4.1
01/03/2019,Income,Last Month's Balance,February's Balance,154.8
28/02/2019,Expenses,Home,AC Service Fee for 4 Months,-30
28/02/2019,Expenses,Transportation,Top Up Ezlink Card,-50
28/02/2019,Expenses,Groceries,"Milk + Sunshine's ENR W Bread @Fairprice, Clementi Mall, Clementi",-5
28/02/2019,Expenses,Food,"Bee Hoon @Food Fare, Clementi Mall, Clementi",-4.5
28/02/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.2
27/02/2019,Expenses,Groceries,"Bread @Fairprice, Dover Gardens, Dover",-2
27/02/2019,Expenses,Food,"Mini Wok @Kampoeng, SIM, Clementi",-4.5
27/02/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.2
26/02/2019,Expenses,Food,"Mala Hot Soup @Kampoeng, SIM, Clementi",-6.3
26/02/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.7
25/02/2019,Expenses,Food,"Japanese Food @Kampoeng, SIM, Clementi",-5.8
25/02/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-4
24/02/2019,Expenses,Food,"Mixed Rice @Foodfare, Dover",-3.6
24/02/2019,Expenses,Food,"French Fries @Mc. Donald's, Metropolis, Buona Vista",-3.2
24/02/2019,Expenses,Food,"Happy Sharing Box @Mc. Donald's, Metropolis, Buona Vista",-5.6
23/02/2019,Income,Cash Withdrawal,,100
23/02/2019,Expenses,Gift,,-2.3
23/02/2019,Expenses,Food,"Buttermilk Crispy Chicken @Mc. Donald's, Clementi Mall, Clementi",-12
23/02/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-2.8
22/02/2019,Expenses,Groceries,"Sunshine's LS DIGSTV W/BRD @Fairprice, Dover Gardens, Dover",-2.2
22/02/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.6
22/02/2019,Expenses,Stationary,"Foolscap Paper @Popular Book Store, SIM, Clementi",-2.6
22/02/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.7
21/02/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-4
21/02/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.7
20/02/2019,Expenses,Food,"Japanese Food @Kampoeng, SIM, Clementi",-5.5
20/02/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.7
19/02/2019,Expenses,Food,"Noodle @Kampoeng, SIM, Clementi",-4.8
19/02/2019,Expenses,Snacks,"Snacks @Food Clique, SIM, Clementi",-2.2
18/02/2019,Expenses,Food,"Mala Hot Soup @Kampoeng, SIM, Clementi",-4
18/02/2019,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-4.1
